mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
6.161612828572591,0.5159232301043861,0.3577432632446289,0.02966972206047849,0.8,0.01,4,10,1000,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 1000, 'subsample': 0.8}",-0.18219123780727386,-0.1847875565290451,-0.1825231909751892,-0.1831673284371694,0.0011536615704499785,230
6.501949389775594,0.1723494593805324,0.39026474952697754,0.048329773385225615,0.8,0.01,4,30,1000,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 30, 'n_estimators': 1000, 'subsample': 0.8}",-0.18223319947719574,-0.1847563087940216,-0.18252797424793243,-0.18317249417304993,0.001126373119520782,231
3.392877737681071,0.04464594672911561,0.22668210665384927,0.009257374002389691,0.7,0.01,4,20,1000,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 20, 'n_estimators': 1000, 'subsample': 0.8}",-0.18222656846046448,-0.18478994071483612,-0.18256333470344543,-0.18319328129291534,0.0011373489226586442,232
3.4903814792633057,0.04741201519240935,0.2270206610361735,0.004037468313183141,0.7,0.01,4,10,1000,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 1000, 'subsample': 0.8}",-0.18219375610351562,-0.18487802147865295,-0.182597815990448,-0.18322319785753885,0.0011817069605179408,233
3.3183093865712485,0.028104262240345932,0.21934064229329428,0.00622267915608198,0.7,0.01,4,30,1000,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 30, 'n_estimators': 1000, 'subsample': 0.8}",-0.18229106068611145,-0.18482613563537598,-0.18261748552322388,-0.1832448939482371,0.001126020203616944,234
6.117568731307983,0.2209015637961146,0.33848245938618976,0.011423279928956637,0.8,0.01,4,10,1000,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 1000, 'subsample': 0.7}",-0.18238025903701782,-0.1847742199897766,-0.18261227011680603,-0.18325558304786682,0.001078007701359615,235
6.429627577463786,0.19959976527654347,0.38468297322591144,0.059937921497079195,0.8,0.01,4,20,1000,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 20, 'n_estimators': 1000, 'subsample': 0.7}",-0.18241794407367706,-0.18478034436702728,-0.18262845277786255,-0.18327558040618896,0.0010674937664182807,236
3.770717223485311,0.12798461678709766,0.22606738408406576,0.0037223577468763194,0.7,0.01,4,10,1000,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 1000, 'subsample': 0.7}",-0.18245626986026764,-0.18478286266326904,-0.18271924555301666,-0.1833194593588511,0.0010403367971575969,237
6.089162031809489,0.22933212024218583,0.36287633577982586,0.05624706070516638,0.8,0.01,4,30,1000,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 30, 'n_estimators': 1000, 'subsample': 0.7}",-0.18248924612998962,-0.18474511802196503,-0.18273380398750305,-0.18332272271315256,0.0010107285977012353,238
3.6136961778004966,0.09508388821227146,0.22165250778198242,0.00305966443286641,0.7,0.01,4,20,1000,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 20, 'n_estimators': 1000, 'subsample': 0.7}",-0.18247318267822266,-0.18477725982666016,-0.18273358047008514,-0.18332800765832266,0.001030275250624781,239
3.5389657020568848,0.020791860608526152,0.2330608367919922,0.012362228382003047,0.7,0.01,4,30,1000,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 30, 'n_estimators': 1000, 'subsample': 0.7}",-0.18253937363624573,-0.18478891253471375,-0.18275685608386993,-0.18336171408494314,0.0010130798635931515,240
4.705905278523763,0.06173978942969082,0.2481060822804769,0.01757309327996059,0.8,0.01,4,10,700,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 700, 'subsample': 0.8}",-0.18365472555160522,-0.18612231314182281,-0.1840006560087204,-0.18459256490071616,0.0010908755600179424,241
4.819412469863892,0.25577264963408713,0.2581601142883301,0.004769565242136856,0.8,0.01,4,20,700,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.8}",-0.18366774916648865,-0.18613900244235992,-0.18397416174411774,-0.1845936377843221,0.00109987457214193,242
2.6709235509236655,0.026914628986769044,0.15948200225830078,0.00672672586181587,0.7,0.01,4,10,700,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 700, 'subsample': 0.8}",-0.18362638354301453,-0.18612900376319885,-0.1840277910232544,-0.18459439277648926,0.001097437971427232,243
4.516027132670085,0.16020007740500275,0.23209452629089355,0.017429128026877207,0.8,0.01,4,30,700,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.8}",-0.18369300663471222,-0.18614929914474487,-0.18399474024772644,-0.18461234867572784,0.001093746878537078,244
2.8724492390950522,0.05227402131562901,0.16200995445251465,0.0030723533266926867,0.7,0.01,4,10,700,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 700, 'subsample': 0.7}",-0.18377035856246948,-0.1860572248697281,-0.18402594327926636,-0.18461784223715463,0.0010231316823298233,245
3.022260904312134,0.7617265989156533,0.15692655245463052,0.008448729227061448,0.7,0.01,4,20,700,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.8}",-0.1837134063243866,-0.18612372875213623,-0.18403001129627228,-0.18462238212426504,0.0010694518688938556,246
4.638512293497722,0.32330824047628726,0.2340097427368164,0.001175085483162122,0.8,0.01,4,10,700,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 700, 'subsample': 0.7}",-0.18376320600509644,-0.18614433705806732,-0.18396598100662231,-0.18462450802326202,0.0010778650647116758,247
2.253242254257202,0.12022264395071401,0.11561918258666992,0.0010294868417013272,0.8,0.03,3,10,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.8}",-0.1837751567363739,-0.1862143576145172,-0.18390792608261108,-0.18463248014450073,0.0011198687936344346,248
4.584279219309489,0.19445836557414817,0.2338376839955648,0.010185548264758006,0.8,0.01,4,20,700,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.7}",-0.1837485134601593,-0.18617920577526093,-0.18400366604328156,-0.1846437950929006,0.0010906848560417297,249
2.6529347896575928,0.04619244015007406,0.15826781590779623,0.003253691732562744,0.7,0.01,4,20,700,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.7}",-0.18379122018814087,-0.18610304594039917,-0.18410861492156982,-0.18466762701670328,0.0010232319610203391,250
2.515299399693807,0.028884357628891577,0.15924469629923502,0.004956014469851078,0.7,0.01,4,30,700,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.8}",-0.1837589144706726,-0.18614016473293304,-0.18412566184997559,-0.18467491368452707,0.0010468512744407985,251
4.6729973157246905,0.06662158207435709,0.2349530061086019,0.01337547277366674,0.8,0.01,4,30,700,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.7}",-0.1838335543870926,-0.18613146245479584,-0.18406683206558228,-0.1846772829691569,0.0010326609967006679,252
2.637136459350586,0.012235197759852294,0.15987006823221842,0.003558458649514398,0.7,0.01,4,30,700,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.7}",-0.18387679755687714,-0.18607445061206818,-0.18411341309547424,-0.18468822042147318,0.0009849610260526957,253
2.4959389368693032,0.08680488312433299,0.12648510932922363,0.0015624945619398159,0.8,0.03,3,20,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.8}",-0.18381810188293457,-0.1863078474998474,-0.18397560715675354,-0.18470051884651184,0.0011383704809054486,254
2.1644934018452964,0.045088141873568736,0.1196433703104655,0.005755776491404405,0.8,0.03,3,30,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.8}",-0.18383067846298218,-0.1862538754940033,-0.18404081463813782,-0.18470845619837442,0.0010961386477095479,255
2.279797633488973,0.13469623276998968,0.15481154123942056,0.04186058575034184,0.7,0.03,3,20,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.8}",-0.1838802844285965,-0.18629419803619385,-0.1839759200811386,-0.18471680084864298,0.0011160713716662023,256
2.756154934565226,0.25389026042463014,0.14522171020507812,0.021146413277693,0.7,0.03,3,30,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.8}",-0.18385809659957886,-0.1862889677286148,-0.18406708538532257,-0.1847380499045054,0.001099978378877459,257
1.5018236637115479,0.018725178569539196,0.08250991503397624,0.0023311575137810224,0.7,0.03,3,10,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.8}",-0.18393252789974213,-0.18637047708034515,-0.1840667426586151,-0.18478991587956747,0.0011189678822997832,258
1.6935946941375732,0.05929637399763063,0.086669127146403,0.0022779753626062356,0.7,0.03,3,10,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.7}",-0.18396927416324615,-0.18639612197875977,-0.18411192297935486,-0.18482577304045358,0.0011119304571221458,259
2.664606253306071,0.10925023250315868,0.1291337013244629,0.010385694363912927,0.8,0.03,3,30,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.7}",-0.183848574757576,-0.1863766461610794,-0.1842537373304367,-0.18482631941636404,0.0011086550227329818,260
2.5552612940470376,0.14954285641047577,0.1278987725575765,0.012887322163134481,0.8,0.03,3,20,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.7}",-0.1838904172182083,-0.1863674372434616,-0.1842350959777832,-0.18483098347981772,0.0010955115966789677,261
2.5489561557769775,0.16258593385331854,0.12247999509175618,0.006007385017265729,0.7,0.03,3,20,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.7}",-0.1839890331029892,-0.18641126155853271,-0.18410462141036987,-0.18483497202396393,0.0011156034799736849,262
2.4632054964701333,0.04458753347695595,0.13091381390889487,0.018303444908479852,0.7,0.03,3,30,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.7}",-0.18399980664253235,-0.1864062249660492,-0.18410788476467133,-0.18483797212441763,0.0011097996670827264,263
2.4297751585642495,0.018682848737561777,0.11405022939046223,0.007667060757935149,0.8,0.03,3,10,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.03, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.7}",-0.18399012088775635,-0.1863328367471695,-0.18422724306583405,-0.1848500669002533,0.001052936068343181,264
3.397032896677653,0.17301763449234953,0.18702340126037598,0.04845551293573026,0.8,0.01,5,10,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.8}",-0.18426422774791718,-0.18651755154132843,-0.18474921584129333,-0.1851769983768463,0.000968371641048836,265
3.5451316833496094,0.15873138674689072,0.1959071159362793,0.0033986027969858243,0.8,0.01,5,10,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.7}",-0.18420426547527313,-0.18653631210327148,-0.18482300639152527,-0.18518786132335663,0.0009863906290954142,266
3.6177071730295816,0.1266061920714791,0.1672375202178955,0.008374017363627374,0.8,0.01,5,20,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.7}",-0.18424077332019806,-0.18658103048801422,-0.18481776118278503,-0.18521318833033243,0.0009954807463873384,267
3.178332964579264,0.034153248459679035,0.1651612917582194,0.011392210928923481,0.8,0.01,5,20,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.8}",-0.18430621922016144,-0.18657240271568298,-0.18480198085308075,-0.18522686759630838,0.000972725883714251,268
1.8726647694905598,0.03634653359826707,0.11246061325073242,0.007881119746194388,0.7,0.01,5,10,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.8}",-0.18436762690544128,-0.18658415973186493,-0.18478001654148102,-0.18524393439292908,0.0009625207434379568,269
1.9278247356414795,0.04124420118229311,0.11116949717203777,0.009537177404478061,0.7,0.01,5,10,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.7}",-0.18433889746665955,-0.18655213713645935,-0.1848536878824234,-0.1852482408285141,0.0009456431601280772,270
3.0772380034128823,0.06321132090330012,0.161880095799764,0.0065880518838913205,0.8,0.01,5,30,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.8}",-0.18435385823249817,-0.18665283918380737,-0.18487566709518433,-0.18529412150382996,0.0009840922797877802,271
242.47732679049173,336.50136420859303,0.11890236536661784,0.01743058275577761,0.7,0.01,5,20,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.7}",-0.18436299264431,-0.18662656843662262,-0.18492788076400757,-0.18530581394831339,0.0009619663752736147,272
3.658332268397013,0.31043565727345,0.18407225608825684,0.01686568038079404,0.8,0.01,5,30,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.7}",-0.1843395233154297,-0.18669140338897705,-0.18490903079509735,-0.18531331916650137,0.0010018056316893243,273
4.5949539343516035,0.14216986939979293,0.11548097928365071,0.007103053768570504,0.7,0.01,5,20,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.8}",-0.1844448447227478,-0.18666209280490875,-0.1848614662885666,-0.18532280127207437,0.0009621745301547266,274
2.162165403366089,0.022458091355638157,0.11365254720052083,0.0024077205755929044,0.7,0.01,5,30,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.8}",-0.18449828028678894,-0.18667751550674438,-0.18492065370082855,-0.1853654831647873,0.0009436353373974958,275
2.35078501701355,0.00985300792002047,0.11952956517537434,0.005269445050455008,0.7,0.01,5,30,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.7}",-0.18446096777915955,-0.18668979406356812,-0.18500471115112305,-0.1853851576646169,0.0009488488863670021,276
5.809245506922404,0.102674002134571,0.30771319071451825,0.016819178365792376,0.8,0.01,3,30,1000,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 1000, 'subsample': 0.7}",-0.18447056412696838,-0.18694257736206055,-0.184952050447464,-0.18545506397883096,0.0010700402852763437,277
5.548327445983887,0.21528452377075924,0.2848692735036214,0.011447725530965258,0.8,0.01,3,10,1000,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 1000, 'subsample': 0.7}",-0.18451179563999176,-0.18697857856750488,-0.18496423959732056,-0.1854848712682724,0.0010722398691418926,278
5.959427833557129,0.06593235377121813,0.33255497614542645,0.06266309677974406,0.8,0.01,3,20,1000,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 1000, 'subsample': 0.7}",-0.18450848758220673,-0.18699422478675842,-0.18495285511016846,-0.1854851891597112,0.001082360697041442,279
5.013063430786133,0.2161115072479898,0.26438530286153156,0.010818483829591437,0.8,0.01,3,30,1000,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 1000, 'subsample': 0.8}",-0.1844305843114853,-0.18705007433891296,-0.18500524759292603,-0.1854953020811081,0.0011241432447242653,280
3.24764092763265,0.032397626028553006,0.19452619552612305,0.018942002158502114,0.7,0.01,3,30,1000,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 1000, 'subsample': 0.7}",-0.1845082938671112,-0.18695218861103058,-0.18505604565143585,-0.18550550937652588,0.001047113050237982,281
5.765787680943807,0.24612681304376213,0.3174300193786621,0.03509273533899194,0.8,0.01,3,20,1000,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 1000, 'subsample': 0.8}",-0.18445008993148804,-0.1870972216129303,-0.18497313559055328,-0.1855068157116572,0.0011446796898317466,282
5.599797487258911,0.3388351515397932,0.31470171610514325,0.026162506548309202,0.8,0.01,3,10,1000,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 1000, 'subsample': 0.8}",-0.18445086479187012,-0.18711911141872406,-0.18497002124786377,-0.18551333248615265,0.0011550686391343756,283
3.054262320200602,0.03315842462955985,0.17054319381713867,0.0024838279592466353,0.7,0.01,3,20,1000,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 1000, 'subsample': 0.7}",-0.18455086648464203,-0.1869671791791916,-0.18502576649188995,-0.18551460405190787,0.0010452634052472239,284
3.102830251057943,0.022172962470124458,0.18394891421000162,0.008820032674960714,0.7,0.01,3,10,1000,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 1000, 'subsample': 0.7}",-0.18454483151435852,-0.18696558475494385,-0.18504482507705688,-0.18551841378211975,0.0010434641853376131,285
2.9110916455586753,0.020534938313639704,0.17344268163045248,0.007192966811690332,0.7,0.01,3,20,1000,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 1000, 'subsample': 0.8}",-0.18455757200717926,-0.18706637620925903,-0.18496525287628174,-0.18552973369757333,0.0010992432485723428,286
3.198425531387329,0.20327293347841324,0.18128697077433267,0.0013301480053656259,0.7,0.01,3,30,1000,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 1000, 'subsample': 0.8}",-0.1845548450946808,-0.18705947697162628,-0.18499629199504852,-0.1855368713537852,0.0010916240934412036,287
3.005255381266276,0.03460971104720699,0.1702104409535726,0.006095389922439184,0.7,0.01,3,10,1000,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 1000, 'subsample': 0.8}",-0.1845759004354477,-0.18705371022224426,-0.18498246371746063,-0.18553735812505087,0.0010849934523819026,288
3.2435619036356607,0.219223620581044,0.14704036712646484,0.002889084455692661,0.8,0.01,4,10,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.7}",-0.1856951266527176,-0.18794022500514984,-0.18621820211410522,-0.18661785125732422,0.0009591337172262128,289
3.0663477579752603,0.24780353332111876,0.14311758677164713,0.007504277394088139,0.8,0.01,4,10,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.8}",-0.185719296336174,-0.18793173134326935,-0.18624433875083923,-0.1866317888100942,0.0009438592149495397,290
3.1884988943735757,0.27018729818249715,0.1455848217010498,0.012307764407668372,0.8,0.01,4,20,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.7}",-0.18569888174533844,-0.1879551261663437,-0.1862429827451706,-0.1866323302189509,0.0009613716982637057,291
3.1238293647766113,0.1803283317014221,0.15166831016540527,0.012572589450568347,0.8,0.01,4,20,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.8}",-0.18571197986602783,-0.18795238435268402,-0.18623661994934082,-0.1866336613893509,0.0009567599820126426,292
3.9134604136149087,0.16287889071128983,0.18779619534810385,0.005814941766930565,0.8,0.01,3,10,700,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 700, 'subsample': 0.7}",-0.18578796088695526,-0.1879754662513733,-0.18620677292346954,-0.1866567333539327,0.000948030668131348,293
1.8444470564524333,0.035902748079617776,0.08709716796875,0.0021613975905742295,0.7,0.01,4,10,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.7}",-0.18576571345329285,-0.18792515993118286,-0.1862802803516388,-0.1866570512453715,0.0009209667031588797,294
3.16221817334493,0.1877737141894392,0.16476051012674967,0.02054700522603684,0.8,0.01,4,30,400,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.8}",-0.1857421100139618,-0.18795618414878845,-0.18628601729869843,-0.18666143715381622,0.0009420672726649646,295
2.983148733774821,0.051660815089947694,0.13363265991210938,0.004257677281143281,0.8,0.01,4,30,400,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.7}",-0.18577256798744202,-0.18794041872024536,-0.18628138303756714,-0.18666478991508484,0.0009256150478555342,296
1.6400771935780842,0.011333299263637095,0.09603532155354817,0.005851993986343051,0.7,0.01,4,20,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.8}",-0.18581518530845642,-0.18790341913700104,-0.1862909346818924,-0.1866698463757833,0.0008936295595286204,297
3.1101571718851724,1.1241071686325117,0.12135871251424153,0.006433154702282514,0.7,0.01,3,10,700,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 700, 'subsample': 0.7}",-0.18584546446800232,-0.18795429170131683,-0.18621911108493805,-0.18667295575141907,0.000918792436103747,298
1.747107982635498,0.024366437703669183,0.09572275479634602,0.007727341555611697,0.7,0.01,4,10,400,0.8,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 10, 'n_estimators': 400, 'subsample': 0.8}",-0.18579724431037903,-0.18795813620090485,-0.1862800270318985,-0.1866784691810608,0.0009260779485935514,299
4.4085014661153155,0.1988897153919438,0.2058695157368978,0.02387076784088564,0.8,0.01,3,30,700,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.7}",-0.18579328060150146,-0.18800419569015503,-0.1862393468618393,-0.18667894105116525,0.0009546268628023782,300
1.93058975537618,0.2360114603353409,0.0877092679341634,0.00208541027613235,0.7,0.01,4,20,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 20, 'n_estimators': 400, 'subsample': 0.7}",-0.1857643723487854,-0.18795986473560333,-0.18631283938884735,-0.1866790254910787,0.0009329579844931972,301
2.335629383722941,0.035445210666601765,0.12472105026245117,0.0005089587252819933,0.7,0.01,3,20,700,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.7}",-0.18585145473480225,-0.18798191845417023,-0.18620611727237701,-0.18667983015378317,0.0009320306988482728,302
4.408446311950684,0.23975271775297688,0.21819527943929037,0.019472408457152673,0.8,0.01,3,20,700,0.7,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 20, 'n_estimators': 700, 'subsample': 0.7}",-0.18581826984882355,-0.1879996359348297,-0.18623234331607819,-0.18668341636657715,0.0009459350481434734,303
2.3273173173268638,0.0768987278239453,0.12098129590352376,0.0035309439024223156,0.7,0.01,3,30,700,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 30, 'n_estimators': 700, 'subsample': 0.7}",-0.18582411110401154,-0.18798165023326874,-0.18625350296497345,-0.18668642143408457,0.0009324904196977474,304
3.7935940424601235,0.16507297651736327,0.18406319618225098,0.00898582772181008,0.8,0.01,3,10,700,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 700, 'subsample': 0.8}",-0.1856887936592102,-0.1880946159362793,-0.18632745742797852,-0.186703622341156,0.0010175526976164753,305
2.470252752304077,1.0701159731445729,0.09435129165649414,0.0019478587605069838,0.7,0.01,4,30,400,0.7,"{'colsample_bytree': 0.7, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 30, 'n_estimators': 400, 'subsample': 0.7}",-0.1858035773038864,-0.18799787759780884,-0.18631337583065033,-0.18670494357744852,0.0009376326289211827,306
